event-id,visible,timestamp,activity-x,activity-y,activity-z,external-temperature,gps:satellite-count,gps-time-to-fix,ground-speed,tag-voltage,sensor-type,geometry,individual-tag-local-identifier,n_na
29434158100,TRUE,2023-03-02T05:04:00Z,NA,NA,NA,31.2,5,7,0.2,3850,gps,"c(-90.437067, -1.33575)",PS0029_ASI04,3
29434152886,TRUE,2023-03-02T06:04:00Z,NA,NA,NA,30.9,4,33,0.9,3850,gps,"c(-90.43695, -1.335467)",PS0029_ASI04,3
29434152887,TRUE,2023-03-02T07:04:00Z,NA,NA,NA,29.2,4,4,0.7,3850,gps,"c(-90.43695, -1.335433)",PS0029_ASI04,3
29434152885,TRUE,2023-03-02T08:05:00Z,NA,NA,NA,30.2,4,33,0.1,3850,gps,"c(-90.437033, -1.3353)",PS0029_ASI04,3
29434158099,TRUE,2023-03-02T09:05:00Z,NA,NA,NA,31.6,5,9,0.4,3850,gps,"c(-90.4371, -1.3354)",PS0029_ASI04,3
29434162042,TRUE,2023-03-02T10:05:00Z,NA,NA,NA,29.4,6,12,0.2,3840,gps,"c(-90.438183, -1.33695)",PS0029_ASI04,3
29434152792,TRUE,2023-03-02T11:06:00Z,NA,NA,NA,30.3,4,20,0.3,3840,gps,"c(-90.438033, -1.339483)",PS0029_ASI04,3
29434152805,TRUE,2023-03-02T12:07:00Z,NA,NA,NA,30.9,4,38,0,3840,gps,"c(-90.430117, -1.3168)",PS0029_ASI04,3
29434152806,TRUE,2023-03-02T13:07:00Z,NA,NA,NA,31.1,4,4,0.2,3840,gps,"c(-90.4301, -1.3169)",PS0029_ASI04,3
29434152802,TRUE,2023-03-02T14:07:00Z,NA,NA,NA,33.7,4,20,0,3840,gps,"c(-90.43015, -1.316833)",PS0029_ASI04,3
29434152743,TRUE,2023-03-02T15:07:00Z,NA,NA,NA,34.8,4,17,1,3830,gps,"c(-90.430083, -1.316933)",PS0029_ASI04,3
29434164225,TRUE,2023-03-02T16:08:00Z,NA,NA,NA,37.2,7,36,0,3830,gps,"c(-90.43015, -1.31685)",PS0029_ASI04,3
29434164239,TRUE,2023-03-02T22:01:00Z,NA,NA,NA,34.8,7,26,0,3840,gps,"c(-90.4301, -1.31695)",PS0029_ASI04,3
29434152803,TRUE,2023-03-02T23:01:00Z,NA,NA,NA,34.7,4,5,0.3,3840,gps,"c(-90.430133, -1.316917)",PS0029_ASI04,3
29434152804,TRUE,2023-03-03T00:01:00Z,NA,NA,NA,31.5,4,9,0.2,3840,gps,"c(-90.430133, -1.316933)",PS0029_ASI04,3
29434152739,TRUE,2023-03-03T01:01:00Z,NA,NA,NA,31.3,4,5,2.1,3830,gps,"c(-90.436233, -1.337317)",PS0029_ASI04,3
29434165387,TRUE,2023-03-03T02:02:00Z,NA,NA,NA,32.7,8,60,0,3830,gps,"c(-90.43735, -1.3403)",PS0029_ASI04,3
29434157986,TRUE,2023-03-03T03:02:00Z,NA,NA,NA,30.6,5,6,0,3830,gps,"c(-90.4374, -1.340283)",PS0029_ASI04,3
29434157987,TRUE,2023-03-03T04:02:00Z,NA,NA,NA,30.1,5,4,0.8,3830,gps,"c(-90.43655, -1.34175)",PS0029_ASI04,3
29434152738,TRUE,2023-03-03T05:03:00Z,NA,NA,NA,29.4,4,8,1,3830,gps,"c(-90.436983, -1.34155)",PS0029_ASI04,3
29434165380,TRUE,2023-03-03T06:03:00Z,NA,NA,NA,30.3,8,28,0,3820,gps,"c(-90.436333, -1.34175)",PS0029_ASI04,3
29434164210,TRUE,2023-03-03T07:03:00Z,NA,NA,NA,29.4,7,4,0,3820,gps,"c(-90.436317, -1.341533)",PS0029_ASI04,3
29434161996,TRUE,2023-03-03T08:03:00Z,NA,NA,NA,29.8,6,3,0,3820,gps,"c(-90.435767, -1.341117)",PS0029_ASI04,3
29434157932,TRUE,2023-03-03T09:03:00Z,NA,NA,NA,29.8,5,5,0.2,3820,gps,"c(-90.435267, -1.340517)",PS0029_ASI04,3
29434166006,TRUE,2023-03-03T10:04:00Z,NA,NA,NA,29.3,9,36,0,3820,gps,"c(-90.436367, -1.34175)",PS0029_ASI04,3
29434164211,TRUE,2023-03-03T11:04:00Z,NA,NA,NA,30.3,7,6,1.4,3820,gps,"c(-90.43095, -1.328983)",PS0029_ASI04,3
29434152642,TRUE,2023-03-03T12:04:00Z,NA,NA,NA,29.9,4,11,0.7,3810,gps,"c(-90.4296, -1.318583)",PS0029_ASI04,3
29434157893,TRUE,2023-03-03T13:05:00Z,NA,NA,NA,31.3,5,33,0,3810,gps,"c(-90.430183, -1.316933)",PS0029_ASI04,3
29434164200,TRUE,2023-03-03T14:06:00Z,NA,NA,NA,33.7,7,29,0,3810,gps,"c(-90.430183, -1.316917)",PS0029_ASI04,3
29434157892,TRUE,2023-03-03T15:06:00Z,NA,NA,NA,34.4,5,5,0.1,3810,gps,"c(-90.43035, -1.3167)",PS0029_ASI04,3
29434161978,TRUE,2023-03-03T16:08:00Z,NA,NA,NA,36.2,6,35,0,3810,gps,"c(-90.4302, -1.316933)",PS0029_ASI04,3
29434152640,TRUE,2023-03-03T22:01:00Z,NA,NA,NA,36,4,38,0,3810,gps,"c(-90.430217, -1.316917)",PS0029_ASI04,3
29434152639,TRUE,2023-03-03T23:02:00Z,NA,NA,NA,36.4,4,56,0.2,3810,gps,"c(-90.43025, -1.317067)",PS0029_ASI04,3
29434152554,TRUE,2023-03-04T00:03:00Z,NA,NA,NA,33.8,4,31,0.1,3800,gps,"c(-90.430217, -1.316917)",PS0029_ASI04,3
29434161934,TRUE,2023-03-04T01:04:00Z,NA,NA,NA,31.1,6,32,0,3800,gps,"c(-90.4339, -1.332)",PS0029_ASI04,3
29434165997,TRUE,2023-03-04T02:04:00Z,NA,NA,NA,31.3,9,33,0,3800,gps,"c(-90.440033, -1.3392)",PS0029_ASI04,3
29434161933,TRUE,2023-03-04T03:05:00Z,NA,NA,NA,29.8,6,3,0,3800,gps,"c(-90.437233, -1.340667)",PS0029_ASI04,3
29434161932,TRUE,2023-03-04T04:05:00Z,NA,NA,NA,29.1,6,5,0,3800,gps,"c(-90.439333, -1.336217)",PS0029_ASI04,3
29434152547,TRUE,2023-03-04T05:05:00Z,NA,NA,NA,30.6,4,6,0.1,3800,gps,"c(-90.438617, -1.3363)",PS0029_ASI04,3
29434152548,TRUE,2023-03-04T06:06:00Z,NA,NA,NA,32,4,31,0,3800,gps,"c(-90.438617, -1.336167)",PS0029_ASI04,3
29434166381,TRUE,2023-03-04T07:06:00Z,NA,NA,NA,32,10,28,0,3790,gps,"c(-90.43855, -1.336117)",PS0029_ASI04,3
29434157781,TRUE,2023-03-04T08:06:00Z,NA,NA,NA,31.1,5,6,0.1,3790,gps,"c(-90.438383, -1.336133)",PS0029_ASI04,3
29434164178,TRUE,2023-03-04T09:06:00Z,NA,NA,NA,31.7,7,8,0.1,3800,gps,"c(-90.438767, -1.3364)",PS0029_ASI04,3
29434157779,TRUE,2023-03-04T10:07:00Z,NA,NA,NA,31.9,5,36,0,3790,gps,"c(-90.4386, -1.336)",PS0029_ASI04,3
29434165992,TRUE,2023-03-04T11:08:00Z,NA,NA,NA,31.9,9,28,0,3790,gps,"c(-90.437817, -1.32385)",PS0029_ASI04,3
29434157788,TRUE,2023-03-04T12:08:00Z,NA,NA,NA,31,5,8,0,3790,gps,"c(-90.431, -1.31625)",PS0029_ASI04,3
29434157790,TRUE,2023-03-04T13:08:00Z,NA,NA,NA,31.2,5,9,0.5,3790,gps,"c(-90.430867, -1.316233)",PS0029_ASI04,3
29434157727,TRUE,2023-03-04T14:10:00Z,NA,NA,NA,34.1,5,29,0,3780,gps,"c(-90.43095, -1.316283)",PS0029_ASI04,3
29434157789,TRUE,2023-03-04T15:10:00Z,NA,NA,NA,34,5,6,0.2,3790,gps,"c(-90.430917, -1.316333)",PS0029_ASI04,3
29434152454,TRUE,2023-03-04T16:10:00Z,NA,NA,NA,36.3,4,9,0.3,3780,gps,"c(-90.43105, -1.316333)",PS0029_ASI04,3
29434157730,TRUE,2023-03-04T22:01:00Z,NA,NA,NA,36.2,5,40,0.1,3780,gps,"c(-90.430883, -1.316217)",PS0029_ASI04,3
29434157728,TRUE,2023-03-04T23:01:00Z,NA,NA,NA,34.5,5,7,0.2,3780,gps,"c(-90.430933, -1.316283)",PS0029_ASI04,3
29434157729,TRUE,2023-03-05T00:02:00Z,NA,NA,NA,34.5,5,43,1.1,3780,gps,"c(-90.4309, -1.3163)",PS0029_ASI04,3
29434152451,TRUE,2023-03-05T01:02:00Z,NA,NA,NA,31.9,4,6,0.3,3780,gps,"c(-90.4377, -1.337567)",PS0029_ASI04,3
29434157719,TRUE,2023-03-05T02:03:00Z,NA,NA,NA,32.5,5,34,0,3780,gps,"c(-90.439467, -1.339067)",PS0029_ASI04,3
29434161879,TRUE,2023-03-05T03:03:00Z,NA,NA,NA,31.4,6,4,11,3780,gps,"c(-90.439, -1.336667)",PS0029_ASI04,3
29434157718,TRUE,2023-03-05T04:03:00Z,NA,NA,NA,30.8,5,4,0,3780,gps,"c(-90.44015, -1.336233)",PS0029_ASI04,3
29434161880,TRUE,2023-03-05T05:04:00Z,NA,NA,NA,31.1,6,5,0,3780,gps,"c(-90.436983, -1.329633)",PS0029_ASI04,3
29434162342,TRUE,2023-03-20T04:05:00Z,NA,NA,NA,31,6,39,0,3960,gps,"c(-90.4416, -1.30595)",PS0030_ASI14,3
29434164418,TRUE,2023-03-20T05:06:00Z,NA,NA,NA,28,7,14,14,3960,gps,"c(-90.4371, -1.281067)",PS0030_ASI14,3
29434158509,TRUE,2023-03-20T06:06:00Z,NA,NA,NA,31.5,5,20,0.1,3950,gps,"c(-90.43305, -1.27275)",PS0030_ASI14,3
29434162324,TRUE,2023-03-20T07:07:00Z,NA,NA,NA,31.6,6,29,15,3950,gps,"c(-90.433933, -1.27345)",PS0030_ASI14,3
29434158500,TRUE,2023-03-20T08:07:00Z,NA,NA,NA,32.2,5,42,0.2,3950,gps,"c(-90.44195, -1.30665)",PS0030_ASI14,3
29434153394,TRUE,2023-03-20T09:08:00Z,NA,NA,NA,30.5,4,24,0.8,3940,gps,"c(-90.442483, -1.306233)",PS0030_ASI14,3
29434158429,TRUE,2023-03-20T10:10:00Z,NA,NA,NA,31.1,5,101,16,3930,gps,"c(-90.435033, -1.291867)",PS0030_ASI14,3
29434158430,TRUE,2023-03-20T11:10:00Z,NA,NA,NA,30.8,5,14,0.1,3930,gps,"c(-90.429067, -1.27735)",PS0030_ASI14,3
29434165452,TRUE,2023-03-20T12:11:00Z,NA,NA,NA,31.6,8,28,30,3920,gps,"c(-90.428867, -1.297383)",PS0030_ASI14,3
29434164368,TRUE,2023-03-20T13:11:00Z,NA,NA,NA,32.8,7,14,0.5,3920,gps,"c(-90.429333, -1.297467)",PS0030_ASI14,3
29434158363,TRUE,2023-03-20T14:14:00Z,NA,NA,NA,38.8,5,179,0.4,3910,gps,"c(-90.429317, -1.29745)",PS0030_ASI14,3
29434164344,TRUE,2023-03-20T15:17:00Z,NA,NA,NA,40.7,7,192,0,3900,gps,"c(-90.4293, -1.297183)",PS0030_ASI14,3
29434158316,TRUE,2023-03-20T16:17:00Z,NA,NA,NA,36.5,5,18,0.2,3900,gps,"c(-90.429267, -1.297433)",PS0030_ASI14,3
29434153250,TRUE,2023-03-20T22:01:00Z,NA,NA,NA,37.8,4,48,0.3,3910,gps,"c(-90.429, -1.297817)",PS0030_ASI14,3
29434166405,TRUE,2023-03-20T23:02:00Z,NA,NA,NA,36.3,10,33,0.1,3910,gps,"c(-90.42925, -1.297483)",PS0030_ASI14,3
29434165448,TRUE,2023-03-21T00:02:00Z,NA,NA,NA,33.7,8,11,0.1,3910,gps,"c(-90.429217, -1.297467)",PS0030_ASI14,3
29434164343,TRUE,2023-03-21T01:03:00Z,NA,NA,NA,31.8,7,15,0.1,3900,gps,"c(-90.4328, -1.2719)",PS0030_ASI14,3
29434162202,TRUE,2023-03-21T02:03:00Z,NA,NA,NA,31.2,6,11,0.2,3900,gps,"c(-90.44355, -1.30125)",PS0030_ASI14,3
29434162201,TRUE,2023-03-21T03:04:00Z,NA,NA,NA,32.4,6,18,0.3,3900,gps,"c(-90.443567, -1.301167)",PS0030_ASI14,3
29434162181,TRUE,2023-03-21T04:04:00Z,NA,NA,NA,33.2,6,36,0.1,3890,gps,"c(-90.443583, -1.3012)",PS0030_ASI14,3
29434158276,TRUE,2023-03-21T05:05:00Z,NA,NA,NA,32.6,5,24,0.2,3890,gps,"c(-90.444017, -1.30105)",PS0030_ASI14,3
29434158277,TRUE,2023-03-21T06:05:00Z,NA,NA,NA,31.2,5,21,0.3,3890,gps,"c(-90.4425, -1.305517)",PS0030_ASI14,3
29434158247,TRUE,2023-03-21T07:06:00Z,NA,NA,NA,29.8,5,19,12,3880,gps,"c(-90.426183, -1.302133)",PS0030_ASI14,3
29434153077,TRUE,2023-03-21T08:06:00Z,NA,NA,NA,32.5,4,27,0,3880,gps,"c(-90.408917, -1.299583)",PS0030_ASI14,3
29434165432,TRUE,2023-03-21T09:07:00Z,NA,NA,NA,33.3,8,55,0.1,3880,gps,"c(-90.40395, -1.295683)",PS0030_ASI14,3
29434158250,TRUE,2023-03-21T10:08:00Z,NA,NA,NA,31.8,5,17,0,3880,gps,"c(-90.402, -1.29795)",PS0030_ASI14,3
29434158251,TRUE,2023-03-21T11:08:00Z,NA,NA,NA,31.5,5,15,9.4,3880,gps,"c(-90.401817, -1.309)",PS0030_ASI14,3
29434158249,TRUE,2023-03-21T12:08:00Z,NA,NA,NA,34,5,23,0.1,3880,gps,"c(-90.405283, -1.30235)",PS0030_ASI14,3
29434158198,TRUE,2023-03-21T13:09:00Z,NA,NA,NA,36.2,5,35,0,3870,gps,"c(-90.405067, -1.302833)",PS0030_ASI14,3
29434158197,TRUE,2023-03-21T14:10:00Z,NA,NA,NA,38,5,26,0,3870,gps,"c(-90.405117, -1.302817)",PS0030_ASI14,3
29434148246,TRUE,2023-03-21T15:10:00Z,NA,NA,NA,41.5,3,21,0,3870,gps,"c(-90.406133, -1.3026)",PS0030_ASI14,3
29434162138,TRUE,2023-03-21T16:11:00Z,NA,NA,NA,41.2,6,33,0,3870,gps,"c(-90.40505, -1.30285)",PS0030_ASI14,3
29434148305,TRUE,2023-03-21T22:00:00Z,NA,NA,NA,38.9,3,44,0.1,3880,gps,"c(-90.405333, -1.303183)",PS0030_ASI14,3
29434153007,TRUE,2023-03-21T23:01:00Z,NA,NA,NA,37.2,4,43,0.5,3870,gps,"c(-90.404783, -1.3031)",PS0030_ASI14,3
29434153006,TRUE,2023-03-22T00:01:00Z,NA,NA,NA,34.4,4,14,0.6,3870,gps,"c(-90.405133, -1.302933)",PS0030_ASI14,3
29434166398,TRUE,2023-03-22T01:02:00Z,NA,NA,NA,32.9,10,33,0,3870,gps,"c(-90.404783, -1.303483)",PS0030_ASI14,3
29434166397,TRUE,2023-03-22T02:02:00Z,NA,NA,NA,32.8,10,15,0.2,3870,gps,"c(-90.404817, -1.3035)",PS0030_ASI14,3
29434165418,TRUE,2023-03-22T03:03:00Z,NA,NA,NA,32.5,8,16,0.2,3870,gps,"c(-90.404883, -1.303417)",PS0030_ASI14,3
29434164290,TRUE,2023-03-22T04:03:00Z,NA,NA,NA,32.6,7,14,0.6,3860,gps,"c(-90.404867, -1.303417)",PS0030_ASI14,3
29434158154,TRUE,2023-03-22T05:03:00Z,NA,NA,NA,32.1,5,25,0.2,3860,gps,"c(-90.409067, -1.308583)",PS0030_ASI14,3
29434166550,TRUE,2023-03-22T06:04:00Z,NA,NA,NA,32.2,11,33,0,3850,gps,"c(-90.409167, -1.308583)",PS0030_ASI14,3
29434166395,TRUE,2023-03-22T07:04:00Z,NA,NA,NA,31.1,10,16,0,3860,gps,"c(-90.402417, -1.29025)",PS0030_ASI14,3
29434164274,TRUE,2023-03-22T08:05:00Z,NA,NA,NA,30.6,7,16,0.2,3850,gps,"c(-90.402433, -1.290267)",PS0030_ASI14,3
29434164273,TRUE,2023-03-22T09:05:00Z,NA,NA,NA,31.3,7,13,0,3850,gps,"c(-90.40345, -1.29285)",PS0030_ASI14,3
29434162096,TRUE,2023-03-22T10:05:00Z,NA,NA,NA,33.1,6,15,0.1,3850,gps,"c(-90.403433, -1.2929)",PS0030_ASI14,3
29434152891,TRUE,2023-03-22T11:06:00Z,NA,NA,NA,33.4,4,32,0.1,3850,gps,"c(-90.403333, -1.293017)",PS0030_ASI14,3
29434158104,TRUE,2023-03-22T12:07:00Z,NA,NA,NA,32.9,5,58,0.3,3850,gps,"c(-90.41025, -1.302033)",PS0030_ASI14,3
29434158105,TRUE,2023-03-22T13:07:00Z,NA,NA,NA,33.2,5,22,0.2,3850,gps,"c(-90.410183, -1.30195)",PS0030_ASI14,3
29434152890,TRUE,2023-03-22T14:08:00Z,NA,NA,NA,35.7,4,25,0.2,3850,gps,"c(-90.410533, -1.301283)",PS0030_ASI14,3
29434158106,TRUE,2023-03-22T15:08:00Z,NA,NA,NA,37.3,5,35,0.3,3850,gps,"c(-90.410017, -1.302117)",PS0030_ASI14,3
29434148118,TRUE,2023-03-22T16:09:00Z,NA,NA,NA,41.4,3,24,0.4,3840,gps,"c(-90.40955, -1.3015)",PS0030_ASI14,3
29434158107,TRUE,2023-03-22T22:01:00Z,NA,NA,NA,41.3,5,39,0.1,3850,gps,"c(-90.409933, -1.30195)",PS0030_ASI14,3
29434158108,TRUE,2023-03-22T23:01:00Z,NA,NA,NA,39.5,5,16,0.1,3850,gps,"c(-90.409033, -1.302367)",PS0030_ASI14,3
29434164272,TRUE,2023-03-23T00:02:00Z,NA,NA,NA,34.4,7,34,0.1,3850,gps,"c(-90.410167, -1.302183)",PS0030_ASI14,3
29434158109,TRUE,2023-03-23T01:02:00Z,NA,NA,NA,33.8,5,17,0,3850,gps,"c(-90.406283, -1.301817)",PS0030_ASI14,3
29434162044,TRUE,2023-03-23T02:02:00Z,NA,NA,NA,33.7,6,17,0.4,3840,gps,"c(-90.40635, -1.301883)",PS0030_ASI14,3
29434162043,TRUE,2023-03-23T03:03:00Z,NA,NA,NA,33.5,6,22,0.1,3840,gps,"c(-90.406417, -1.301883)",PS0030_ASI14,3
29434158031,TRUE,2023-03-23T04:03:00Z,NA,NA,NA,32,5,24,0.1,3840,gps,"c(-90.4057, -1.2999)",PS0030_ASI14,3
29434162045,TRUE,2023-03-23T05:04:00Z,NA,NA,NA,32.1,6,25,0.1,3840,gps,"c(-90.405683, -1.299833)",PS0030_ASI14,3
29434152745,TRUE,2023-03-23T06:04:00Z,NA,NA,NA,31.8,4,17,0.1,3830,gps,"c(-90.405733, -1.299767)",PS0030_ASI14,3
29434157991,TRUE,2023-03-23T07:04:00Z,NA,NA,NA,33.5,5,34,0,3830,gps,"c(-90.405667, -1.29985)",PS0030_ASI14,3
29434157990,TRUE,2023-03-23T08:05:00Z,NA,NA,NA,33,5,20,0.1,3830,gps,"c(-90.406017, -1.2999)",PS0030_ASI14,3
29434166389,TRUE,2023-03-23T09:06:00Z,NA,NA,NA,33.3,10,36,0,3830,gps,"c(-90.4057, -1.29985)",PS0030_ASI14,3
29434157992,TRUE,2023-03-23T10:06:00Z,NA,NA,NA,32.1,5,18,0.1,3830,gps,"c(-90.40535, -1.2993)",PS0030_ASI14,3
29434164213,TRUE,2023-03-23T11:07:00Z,NA,NA,NA,32.4,7,43,0.5,3820,gps,"c(-90.410183, -1.30095)",PS0030_ASI14,3
29434157934,TRUE,2023-03-23T12:07:00Z,NA,NA,NA,32.1,5,21,0.3,3820,gps,"c(-90.409967, -1.301833)",PS0030_ASI14,3
29434165382,TRUE,2023-03-23T13:08:00Z,NA,NA,NA,33.2,8,26,0.2,3820,gps,"c(-90.41015, -1.301933)",PS0030_ASI14,3
29434161998,TRUE,2023-03-23T14:08:00Z,NA,NA,NA,33.1,6,10,0.2,3820,gps,"c(-90.410167, -1.301917)",PS0030_ASI14,3
29434157933,TRUE,2023-03-23T15:08:00Z,NA,NA,NA,35.1,5,26,0.5,3820,gps,"c(-90.410183, -1.30195)",PS0030_ASI14,3
29434152703,TRUE,2023-03-23T16:09:00Z,NA,NA,NA,39.8,4,32,0.1,3820,gps,"c(-90.410333, -1.3018)",PS0030_ASI14,3
29434166007,TRUE,2023-03-23T22:01:00Z,NA,NA,NA,37.3,9,36,0,3820,gps,"c(-90.410183, -1.302017)",PS0030_ASI14,3
29434165381,TRUE,2023-03-23T23:01:00Z,NA,NA,NA,34.9,8,16,0.1,3820,gps,"c(-90.410167, -1.301983)",PS0030_ASI14,3
29434161999,TRUE,2023-03-24T00:01:00Z,NA,NA,NA,31.5,6,14,0.2,3820,gps,"c(-90.406367, -1.29975)",PS0030_ASI14,3
29434164212,TRUE,2023-03-24T01:01:00Z,NA,NA,NA,30.9,7,15,0,3820,gps,"c(-90.414683, -1.293067)",PS0030_ASI14,3
29434157921,TRUE,2023-03-24T02:02:00Z,NA,NA,NA,31.5,5,15,0.3,3820,gps,"c(-90.440983, -1.30245)",PS0030_ASI14,3
29434157877,TRUE,2023-03-24T03:02:00Z,NA,NA,NA,31.8,5,31,0.3,3810,gps,"c(-90.4433, -1.301167)",PS0030_ASI14,3
29434161968,TRUE,2023-03-24T04:03:00Z,NA,NA,NA,33.4,6,40,0,3810,gps,"c(-90.443417, -1.300983)",PS0030_ASI14,3
29434161969,TRUE,2023-03-24T05:03:00Z,NA,NA,NA,32.1,6,15,0.3,3810,gps,"c(-90.442767, -1.30085)",PS0030_ASI14,3
29434161971,TRUE,2023-03-24T06:04:00Z,NA,NA,NA,29.7,6,16,0.3,3810,gps,"c(-90.442217, -1.306317)",PS0030_ASI14,3
29434152623,TRUE,2023-03-24T07:04:00Z,NA,NA,NA,29.8,4,14,0.4,3810,gps,"c(-90.442367, -1.305483)",PS0030_ASI14,3
29434152624,TRUE,2023-03-24T08:04:00Z,NA,NA,NA,29.9,4,13,0.3,3810,gps,"c(-90.44235, -1.305383)",PS0030_ASI14,3
29434165375,TRUE,2023-03-24T09:05:00Z,NA,NA,NA,33.9,8,62,0,3810,gps,"c(-90.442317, -1.305367)",PS0030_ASI14,3
29434161970,TRUE,2023-03-24T10:06:00Z,NA,NA,NA,32.6,6,22,0.1,3810,gps,"c(-90.442267, -1.305333)",PS0030_ASI14,3
29434157879,TRUE,2023-03-24T11:06:00Z,NA,NA,NA,31.4,5,16,0.2,3810,gps,"c(-90.4421, -1.3064)",PS0030_ASI14,3
29434157876,TRUE,2023-03-24T12:07:00Z,NA,NA,NA,33.1,5,27,0.5,3810,gps,"c(-90.444017, -1.307683)",PS0030_ASI14,3
29434161966,TRUE,2023-03-24T13:07:00Z,NA,NA,NA,33.3,6,49,0.4,3810,gps,"c(-90.443983, -1.3077)",PS0030_ASI14,3
29434152621,TRUE,2023-03-24T14:08:00Z,NA,NA,NA,35,4,33,0.2,3810,gps,"c(-90.444017, -1.307617)",PS0030_ASI14,3
29434157823,TRUE,2023-03-24T15:08:00Z,NA,NA,NA,35,5,24,1.9,3800,gps,"c(-90.443983, -1.307667)",PS0030_ASI14,3
29434161926,TRUE,2023-03-24T16:09:00Z,NA,NA,NA,36.9,6,34,0.3,3800,gps,"c(-90.44405, -1.30775)",PS0030_ASI14,3
29434157875,TRUE,2023-03-24T22:01:00Z,NA,NA,NA,42.1,5,48,0.1,3810,gps,"c(-90.444067, -1.307733)",PS0030_ASI14,3
29434161967,TRUE,2023-03-24T23:02:00Z,NA,NA,NA,35,6,26,0.4,3810,gps,"c(-90.443983, -1.307667)",PS0030_ASI14,3
29434161927,TRUE,2023-03-25T00:02:00Z,NA,NA,NA,32.9,6,27,0.4,3800,gps,"c(-90.444033, -1.307717)",PS0030_ASI14,3
29434157881,TRUE,2023-03-25T01:02:00Z,NA,NA,NA,31.9,5,3,0.7,3810,gps,"c(-90.4418, -1.307433)",PS0030_ASI14,3
29434152543,TRUE,2023-03-25T02:02:00Z,NA,NA,NA,33,4,11,0.5,3800,gps,"c(-90.4417, -1.307367)",PS0030_ASI14,3
29434165364,TRUE,2023-03-25T03:04:00Z,NA,NA,NA,32.4,8,28,0.2,3800,gps,"c(-90.4547, -1.296917)",PS0030_ASI14,3
29434157812,TRUE,2023-03-25T04:04:00Z,NA,NA,NA,31.6,5,13,0.2,3800,gps,"c(-90.454917, -1.296867)",PS0030_ASI14,3
29434161925,TRUE,2023-03-25T05:04:00Z,NA,NA,NA,31.8,6,12,0.1,3800,gps,"c(-90.448667, -1.2354)",PS0030_ASI14,3
29434165360,TRUE,2023-03-25T06:05:00Z,NA,NA,NA,33.5,8,37,0.7,3790,gps,"c(-90.4267, -1.225167)",PS0030_ASI14,3
29434164167,TRUE,2023-03-25T07:05:00Z,NA,NA,NA,32.3,7,17,16,3790,gps,"c(-90.423467, -1.223283)",PS0030_ASI14,3
29434152506,TRUE,2023-03-25T08:06:00Z,NA,NA,NA,34.3,4,21,0.3,3790,gps,"c(-90.423, -1.215633)",PS0030_ASI14,3
29434161910,TRUE,2023-03-25T09:06:00Z,NA,NA,NA,34,6,25,0.1,3790,gps,"c(-90.423183, -1.21545)",PS0030_ASI14,3
29434164148,TRUE,2023-03-25T10:06:00Z,NA,NA,NA,34,7,21,0.2,3780,gps,"c(-90.422367, -1.2216)",PS0030_ASI14,3
29434157720,TRUE,2023-03-25T11:07:00Z,NA,NA,NA,29.2,5,24,0.1,3780,gps,"c(-90.439367, -1.286883)",PS0030_ASI14,3
29434164136,TRUE,2023-03-25T12:08:00Z,NA,NA,NA,33.9,7,65,0,3780,gps,"c(-90.444933, -1.304317)",PS0030_ASI14,3
29434147880,TRUE,2023-03-25T13:08:00Z,NA,NA,NA,33.6,3,21,0.4,3780,gps,"c(-90.44495, -1.304317)",PS0030_ASI14,3
29434161865,TRUE,2023-03-25T14:09:00Z,NA,NA,NA,34.5,6,26,0.2,3780,gps,"c(-90.445167, -1.3041)",PS0030_ASI14,3
29434161866,TRUE,2023-03-25T15:10:00Z,NA,NA,NA,34.7,6,36,0.2,3780,gps,"c(-90.444917, -1.3043)",PS0030_ASI14,3
29434157707,TRUE,2023-03-25T16:10:00Z,NA,NA,NA,34.8,5,17,0.1,3780,gps,"c(-90.4449, -1.304283)",PS0030_ASI14,3
29434152379,TRUE,2023-03-25T22:01:00Z,NA,NA,NA,38.7,4,38,0.2,3770,gps,"c(-90.44475, -1.3046)",PS0030_ASI14,3
29434157648,TRUE,2023-03-25T23:01:00Z,NA,NA,NA,36.5,5,45,0.1,3770,gps,"c(-90.444683, -1.304367)",PS0030_ASI14,3
29434157649,TRUE,2023-03-26T00:02:00Z,NA,NA,NA,36,5,5,1,3770,gps,"c(-90.444483, -1.303783)",PS0030_ASI14,3
29434157652,TRUE,2023-03-26T01:02:00Z,NA,NA,NA,31.9,5,11,0.8,3770,gps,"c(-90.4434, -1.301233)",PS0030_ASI14,3
29434166373,TRUE,2023-03-26T02:02:00Z,NA,NA,NA,33.4,10,37,0.1,3770,gps,"c(-90.441717, -1.3038)",PS0030_ASI14,3
29434165974,TRUE,2023-03-26T03:03:00Z,NA,NA,NA,31.2,9,10,0.3,3770,gps,"c(-90.441267, -1.302917)",PS0030_ASI14,3
29434164121,TRUE,2023-03-26T04:03:00Z,NA,NA,NA,30.5,7,15,0.2,3770,gps,"c(-90.442317, -1.305533)",PS0030_ASI14,3
29434161798,TRUE,2023-03-26T05:04:00Z,NA,NA,NA,33.7,6,32,0.4,3760,gps,"c(-90.44265, -1.3059)",PS0030_ASI14,3
29434164108,TRUE,2023-03-26T06:04:00Z,NA,NA,NA,30,7,16,0.1,3760,gps,"c(-90.442433, -1.305483)",PS0030_ASI14,3
